X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
-73.9545037193,40.7900225055,33I-PM-1006-04,33I,PM,2018-10-06,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9545037193355 40.7900225055417),,19,4,19,13
-73.9563847867,40.7906012261,33G-AM-1013-03,33G,AM,2018-10-13,3,?,,,+,Only peeked head out,Above Ground,13,,True,True,True,True,True,"peeking out of tree,did *not* come out",True,True,True,True,True,True,True,True,,POINT (-73.9563847867316 40.7906012261163),,19,4,19,13
-73.9714329979,40.7741873389,11E-PM-1012-04,11E,PM,2018-10-12,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9714329979305 40.7741873388945),,19,4,19,13
-73.9569269093,40.7965323262,39D-PM-1012-03,39D,PM,2018-10-12,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.956926909344 40.7965323262487),,19,4,19,13
-73.9584064204,40.7912272455,33F-PM-1012-04,33F,PM,2018-10-12,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9584064203778 40.7912272455454),,19,4,19,13
-73.9630097276,40.7936658446,33A-PM-1018-04,33A,PM,2018-10-18,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9630097276366 40.79366584462511),,19,4,19,13
-73.9532074573,40.7934669465,37H-PM-1006-06,37H,PM,2018-10-06,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,40,tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9532074573139 40.7934669464908),,19,4,19,13
-73.9720289864,40.7763749562,13C-PM-1019-03,13C,PM,2018-10-19,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.97202898636661 40.7763749561607),,19,4,19,13
-73.9651177658,40.7812408104,20F-PM-1007-05,20F,PM,2018-10-07,5,Juvenile,Gray,White,Gray+White,white tail,Above Ground,20,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9651177657676 40.781240810382506),,19,4,19,13
-73.9684657286,40.7840113574,22B-AM-1013-05,22B,AM,2018-10-13,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,looked down on me like her imperial subject,POINT (-73.9684657285532 40.7840113573723),,19,4,19,13
-73.9640588919,40.7900440985,29B-PM-1010-04,29B,PM,2018-10-10,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9640588919446 40.790044098464),,19,4,19,13
-73.9704831177,40.7699878996,7H-AM-1006-10,07H,AM,2018-10-06,10,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9704831177035 40.7699878995692),,19,4,19,13
-73.9724806581,40.7710077206,7F-AM-1008-15,07F,AM,2018-10-08,15,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9724806580638 40.7710077206132),,19,4,19,13
-73.9614902429,40.7891282018,30D-AM-1017-01,30D,AM,2018-10-17,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9614902429282 40.7891282017625),,19,4,19,13
-73.9698611971,40.7753915552,13F-PM-1008-02,13F,PM,2018-10-08,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9698611971209 40.7753915552001),,19,4,19,13
-73.9584064191,40.7912992852,33F-PM-1012-03,33F,PM,2018-10-12,3,Adult,Black,Gray,Black+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9584064190878 40.7912992852442),,19,4,19,13
-73.9801971466,40.7697081750,3A-PM-1017-04,03A,PM,2018-10-17,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9801971465604 40.7697081749827),,19,4,19,13
-73.9686778167,40.7765625257,14F-PM-1012-04,14F,PM,2018-10-12,4,,,,+,,,,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.96867781674841 40.7765625256946),,19,4,19,13
-73.9766094865,40.7717832923,7C-PM-1020-04,07C,PM,2018-10-20,4,Adult,Gray,,Gray+,,Above Ground,1,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.976609486498 40.7717832922535),,19,4,19,13
-73.9589635326,40.7951748674,37C-AM-1012-02,37C,AM,2018-10-12,2,Adult,Gray,Cinnamon,Gray+Cinnamon,"Cinnamon flanks, light band across nose",Ground Plane,FALSE,,True,True,True,True,True,caching,True,True,True,True,True,True,True,True,,POINT (-73.9589635326362 40.7951748673846),,19,4,19,13
-73.9676370985,40.7869888639,25A-AM-1013-01,25A,AM,2018-10-13,1,,Gray,White,Gray+White,White Belly,Ground Plane,FALSE,,True,True,True,True,True,staring at me,True,True,True,True,True,True,True,True,,POINT (-73.96763709851662 40.7869888639434),,19,4,19,13
-73.9707498430,40.7723724481,10G-PM-1017-09,10G,PM,2018-10-17,9,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9707498430394 40.7723724480959),,19,4,19,13
-73.9628525534,40.7938449345,34A-PM-1013-02,34A,PM,2018-10-13,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,eating upside down on tree trunk,True,True,True,True,True,True,True,True,,POINT (-73.9628525533831 40.7938449345017),,19,4,19,13
-73.9538867186,40.7941409434,38G-PM-1020-03,38G,PM,2018-10-20,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9538867186376 40.7941409434007),,19,4,19,13
-73.9588610196,40.7945269937,36C-AM-1014-02,36C,AM,2018-10-14,2,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,Crossing path,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9588610195699 40.7945269936639),,19,4,19,13
-73.9545773579,40.7898684636,33I-AM-1008-05,33I,AM,2018-10-08,5,Adult,,,+,,Above Ground,100,,True,True,True,True,True,,True,True,True,True,True,True,True,True,nearly dropped shell on my head!,POINT (-73.9545773579075 40.7898684635744),,19,4,19,13
-73.9716736557,40.7749333494,12E-AM-1017-07,12E,AM,2018-10-17,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9716736557408 40.7749333494336),,19,4,19,13
-73.9791085350,40.7677025343,2C-PM-1013-12,02C,PM,2018-10-13,12,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9791085350047 40.7677025342633),,19,4,19,13
-73.9545807750,40.7900507538,33I-PM-1006-02,33I,PM,2018-10-06,2,Adult,Black,,Black+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9545807749923 40.7900507537649),,19,4,19,13
-73.9653946560,40.7763136792,15I-PM-1012-05,15I,PM,2018-10-12,5,Adult,Gray,,Gray+,,Above Ground,2,,True,True,True,True,True,burying the food on ground,True,True,True,True,True,True,True,True,look at us and continue hiding the food,POINT (-73.965394655961 40.7763136791661),,19,4,19,13
-73.9690072647,40.7737712267,12G-AM-1012-02,12G,AM,2018-10-12,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9690072647093 40.7737712267463),,19,4,19,13
-73.9501762527,40.7975534086,42H-PM-1014-05,42H,PM,2018-10-14,5,Adult,Gray,White,Gray+White,,Above Ground,15,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9501762527462 40.7975534086077),12423,18,4,36,18
-73.9727405679,40.7782677554,14B-PM-1014-01,14B,PM,2018-10-14,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9727405679487 40.7782677554482),,19,4,19,13
-73.9713070217,40.7753795015,12E-AM-1017-05,12E,AM,2018-10-17,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9713070217071 40.7753795014815),,19,4,19,13
-73.9807078515,40.7683335293,2A-AM-1010-04,02A,AM,2018-10-10,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9807078515193 40.7683335292642),,19,4,19,13
-73.9684790658,40.7838818718,22B-AM-1013-01,22B,AM,2018-10-13,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,"looked at me,standing on back feet",POINT (-73.9684790657851 40.7838818717863),,19,4,19,13
-73.9525752408,40.7954915418,39H-AM-1007-03,39H,AM,2018-10-07,3,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9525752408169 40.7954915417553),,19,4,19,13
-73.9735137178,40.7691098953,5F-AM-1007-06,05F,AM,2018-10-07,6,Adult,Gray,,Gray+,,Above Ground,2,branch,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9735137178369 40.769109895294),,19,4,19,13
-73.9615500510,40.7920799264,32C-PM-1013-05,32C,PM,2018-10-13,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9615500510038 40.7920799263699),,19,4,19,13
-73.9722261496,40.7690542073,6G-PM-1020-03,06G,PM,2018-10-20,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9722261495647 40.7690542072646),,19,4,19,13
-73.9765064169,40.7737211427,8B-AM-1007-06,08B,AM,2018-10-07,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9765064169087 40.7737211426714),,19,4,19,13
-73.9625205538,40.7810785055,21H-AM-1017-01,21H,AM,2018-10-17,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9625205538171 40.7810785055136),,19,4,19,13
-73.9769969548,40.7710711265,6C-AM-1007-01,06C,AM,2018-10-07,1,Adult,Gray,White,Gray+White,vid!,Above Ground,15,,True,True,True,True,True,,True,True,True,True,True,True,True,True,"curious,but wary",POINT (-73.97699695480242 40.7710711265211),,19,4,19,13
-73.9608167300,40.7954348688,36A-PM-1013-05,36A,PM,2018-10-13,5,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,EDGE OF WOODS,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9608167300104 40.7954348688268),,19,4,19,13
-73.9705254801,40.7763606494,13E-AM-1017-03,13E,AM,2018-10-17,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,acknowledges,POINT (-73.9705254801 40.7763606494306),,19,4,19,13
-73.9732193291,40.7748791448,11D-PM-1006-01,11D,PM,2018-10-06,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9732193290631 40.7748791447746),,19,4,19,13
-73.9706586108,40.7796357444,17C-PM-1013-02,17C,PM,2018-10-13,2,Adult,Gray,,Gray+,,Above Ground,20,in a tree,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9706586108006 40.7796357444471),,19,4,19,13
-73.9733461335,40.7684314285,5G-PM-1010-01,05G,PM,2018-10-10,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9733461334967 40.7684314285151),,19,4,19,13
-73.9728339757,40.7782891208,14B-PM-1014-04,14B,PM,2018-10-14,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,running up and down,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9728339757306 40.7782891207966),,19,4,19,13
-73.9699799502,40.7736576286,11F-AM-1013-02,11F,AM,2018-10-13,2,Adult,Gray,,Gray+,,Above Ground,5,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9699799501516 40.7736576286234),,19,4,19,13
-73.9693894306,40.7756906748,13F-PM-1008-04,13F,PM,2018-10-08,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9693894305786 40.7756906748026),,19,4,19,13
-73.9556450016,40.7967188058,39E-AM-1018-04,39E,AM,2018-10-18,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9556450015702 40.7967188058002),,19,4,19,13
-73.9655670885,40.7763728891,16H-PM-1014-03,16H,PM,2018-10-14,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,followed man across bridge,POINT (-73.9655670884957 40.7763728890554),,19,4,19,13
-73.9721642510,40.7701179390,7G-AM-1010-01,07G,AM,2018-10-10,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9721642509914 40.7701179390078),,19,4,19,13
-73.9733882365,40.7683078707,5G-AM-1006-01,05G,AM,2018-10-06,1,Adult,Gray,Black,Gray+Black,,Above Ground,20,,True,True,True,True,True,,True,True,True,True,True,True,True,True,made eye contact with me,POINT (-73.9733882364574 40.7683078706597),,19,4,19,13
-73.9662409998,40.7891042935,28A-PM-1007-03,28A,PM,2018-10-07,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,True,True,True,True,True,chasing #2 took #2 food wrapper and is foraging through it,True,True,True,True,True,True,True,True,,POINT (-73.9662409997642 40.7891042935432),,19,4,19,13
-73.9548006162,40.7945503341,38G-PM-1020-08,38G,PM,2018-10-20,8,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9548006161673 40.7945503341011),,19,4,19,13
-73.9530326577,40.7956922386,39G-PM-1013-02,39G,PM,2018-10-13,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9530326577312 40.795692238639504),,19,4,19,13
-73.9625383795,40.7883862332,28D-AM-1012-03,28D,AM,2018-10-12,3,Adult,Black,,Black+,,Above Ground,30,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9625383795297 40.7883862331728),,19,4,19,13
-73.9700410852,40.7834427580,21A-AM-1019-07,21A,AM,2018-10-19,7,Adult,Gray,,Gray+,,Above Ground,25,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.970041085185 40.783442758031306),,19,4,19,13
-73.9632265833,40.7816914475,22G-AM-1018-04,22G,AM,2018-10-18,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,3,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9632265832593 40.78169144754611),,19,4,19,13
-73.9717302773,40.7748805439,11D-PM-1006-05,11D,PM,2018-10-06,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.971730277301 40.7748805439381),,19,4,19,13
-73.9680213270,40.7778807692,16F-PM-1013-06,16F,PM,2018-10-13,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Big rock in meadow,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.968021326951 40.7778807692445),,19,4,19,13
-73.9723922904,40.7729164833,9E-AM-1008-01,09E,AM,2018-10-08,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9723922904119 40.7729164833027),,19,4,19,13
-73.9538970555,40.7955196793,39G-PM-1013-03,39G,PM,2018-10-13,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9538970554532 40.7955196793479),,19,4,19,13
-73.9673103882,40.7874267410,26A-PM-1006-01,26A,PM,2018-10-06,1,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9673103881521 40.7874267409618),,19,4,19,13
-73.9725961508,40.7795720445,16A-PM-1019-06,16A,PM,2018-10-19,6,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9725961508316 40.7795720444974),,19,4,19,13
-73.9727115915,40.7782929321,14B-PM-1014-02,14B,PM,2018-10-14,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9727115915422 40.7782929320632),,19,4,19,13
-73.9620964576,40.7917332002,32C-PM-1013-01,32C,PM,2018-10-13,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9620964576469 40.7917332001738),,19,4,19,13
-73.9702166051,40.7702960667,8H-PM-1014-08,08H,PM,2018-10-14,8,Adult,Gray,,Gray+,,Above Ground,5,,True,True,True,True,True,"chasing (#7),playing?",True,True,True,True,True,True,True,True,,POINT (-73.970216605149 40.7702960667277),,19,4,19,13
-73.9690104245,40.7853358194,23A-AM-1018-02,23A,AM,2018-10-18,2,Juvenile,Black,,Black+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9690104245067 40.7853358193723),,19,4,19,13
-73.9692401421,40.7707128896,8I-AM-1006-04,08I,AM,2018-10-06,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9692401421068 40.7707128895661),,19,4,19,13
-73.9689305979,40.7818152496,19C-PM-1018-06,19C,PM,2018-10-18,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,Climbed fence,True,True,True,True,True,climbing (fence),True,True,True,True,True,True,True,True,,POINT (-73.9689305978751 40.7818152496266),,19,4,19,13
-73.9630381400,40.7807571827,21H-PM-1018-02,21H,PM,2018-10-18,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9630381400083 40.7807571827321),,19,4,19,13
-73.9779263115,40.7682681855,3D-PM-1010-08,03D,PM,2018-10-10,8,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9779263114572 40.7682681855369),,19,4,19,13
-73.9520024655,40.7947329828,39I-PM-1013-04,39I,PM,2018-10-13,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Gray & Cinnamon selected as both Primary and Highlights. Made executive adjustments.,Ground Plane,FALSE,,True,True,True,True,True,playing,True,True,True,True,True,True,True,True,,POINT (-73.95200246546021 40.7947329828155),,19,4,19,13
-73.9695226024,40.7797527776,17D-AM-1008-01,17D,AM,2018-10-08,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9695226023739 40.7797527775804),,19,4,19,13
-73.9703921271,40.7700276115,7H-PM-1006-06,07H,PM,2018-10-06,6,Adult,Gray,,Gray+,,Above Ground,15,,True,True,True,True,True,playing w/ #7,True,True,True,True,True,True,True,True,,POINT (-73.9703921271418 40.770027611531404),,19,4,19,13
-73.9746128451,40.7700957047,6E-PM-1010-02,06E,PM,2018-10-10,2,Adult,Cinnamon,White,Cinnamon+White,white back legs,Ground Plane,FALSE,small open area but w/ 7 large oak trees,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9746128451271 40.7700957046709),,19,4,19,13
-73.9767220180,40.7753262103,10A-PM-1014-03,10A,PM,2018-10-14,3,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,Above Ground,,above my head in tree,True,True,True,True,True,eating (in a tree),True,True,True,True,True,True,True,True,"indifferent (lots of people taking its picture,didn't bother it)",POINT (-73.9767220179725 40.7753262103123),12420,20,4,19,12
-73.9698083599,40.7720099393,10H-AM-1014-01,10H,AM,2018-10-14,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9698083598887 40.7720099392886),,19,4,19,13
-73.9681874037,40.7817948691,20C-PM-1018-02,20C,PM,2018-10-18,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,POINT (-73.9681874036914 40.7817948690964),,19,4,19,13
